 1 , 551.76900 
   2 , 657.39340 
   3 , 113.62580 
   4 , 113.56160 
   5 , 112.31040 
   6 , 112.44820 
   7 , 113.16790 
   8 , 114.09680 
   9 , 114.24550 
  10 , 114.65170 
  11 ,  77.62720 
  12 ,  45.44890 
  13 ,  45.40120 
  14 ,  45.15870 
  15 ,  44.63840 
  16 ,  47.96700 
  17 ,  44.84860 
  18 ,  46.04610 
  19 ,  45.30110 
  20 ,  45.63800 
  21 ,  45.65450 
  22 ,  46.08140 
  23 ,  45.75440 
  24 ,  45.15010 
  25 ,  46.43770 
  26 ,  46.29870 
  27 ,  46.21660 
  28 ,  46.69140 
  29 ,  46.49290 
  30 , 4528.78300 
  31 ,  77.26150 
  32 ,  50.06050 
  33 ,  44.03780 
  34 ,  56.59970 
  35 ,  46.31910 
  36 ,  43.26000 
  37 ,  42.37790 
  38 ,  42.19020 
  39 ,  42.51260 
  40 ,  42.25780 
  41 ,  41.41160 
  42 ,  84.48850 
  43 ,  80.12390 
  44 , 122.30550 
  45 ,  83.31240 
  46 ,  86.28280 
  47 , 102.25540 
  48 ,  78.83450 
  49 ,  62.95160 
  50 ,  58.27880 
  51 ,  46.67410 
  52 ,  43.64640 
  53 ,  43.44470 
  54 ,  43.15080 
  55 ,  42.73110 
  56 ,  42.44220 
  57 ,  43.26860 
  58 ,  43.65610 
  59 ,  44.62970 
  60 ,  45.18350 
  61 ,  44.05410 
  62 ,  42.54640 
  63 ,  41.86320 
  64 , 13217.78100 
  65 , 100.42020 
  66 ,  57.51590 
  67 ,  47.32460 
  68 ,  46.49170 
  69 ,  51.74780 
  70 ,  51.78730 
  71 ,  46.06000 
  72 ,  48.39300 
  73 ,  46.06800 
  74 ,  43.75140 
  75 ,  44.15900 
  76 ,  45.60550 
  77 ,  43.93650 
  78 ,  44.64550 
  79 ,  44.00030 
  80 ,  44.02440 
  81 ,  43.49350 
  82 ,  44.22110 
  83 ,  43.78590 
  84 ,  43.57680 
  85 ,  43.97780 
  86 ,  46.33100 
  87 ,  44.86370 
  88 ,  43.95980 
  89 ,  43.65340 
  90 ,  43.71500 
  91 ,  44.59420 
  92 ,  44.52350 
  93 ,  44.11140 
  94 ,  64.89690 
  95 ,  63.40010 
  96 ,  62.68020 
  97 ,  61.97490 
  98 ,  59.44330 
  99 ,  52.94830 
 100 ,  46.78560 
 101 ,  45.74650 
 102 ,  45.07130 
 103 ,  45.93720 
 104 ,  59.78400 
 105 ,  59.44920 
 106 ,  60.29610 
 107 ,  61.94660 
 108 ,  63.23200 
 109 ,  60.27810 
 110 ,  59.70070 
 111 ,  60.87340 
 112 ,  61.72670 
 113 ,  61.87410 
 114 ,  60.84120 
 115 ,  59.81970 
 116 ,  61.20860 
 117 ,  61.15980 
 118 ,  59.27850 
 119 ,  59.39750 
 120 ,  59.90120 
 121 ,  60.16390 
 122 ,  59.70520 
 123 ,  61.60540 
 124 ,  61.54720 
 125 ,  60.83060 
 126 ,  60.33660 
 127 ,  59.65380 
 128 ,  61.97620 
 129 , 187.46460 
 130 , 105.77540 
 131 , 23947.70640 
 132 ,  96.28940 
 133 ,  65.43470 
 134 ,  61.29160 
 135 ,  59.17440 
 136 ,  58.98590 
 137 ,  59.59260 
 138 ,  59.17210 
 139 ,  62.11300 
 140 ,  61.64820 
 141 ,  76.94780 
 142 ,  84.47300 
 143 ,  66.69750 
 144 ,  62.75330 
 145 ,  61.73870 
 146 ,  64.80790 
 147 ,  59.37230 
 148 ,  58.89740 
 149 ,  59.37970 
 150 ,  59.58480 
 151 ,  60.51230 
 152 ,  59.37750 
 153 ,  60.71430 
 154 ,  58.96160 
 155 ,  59.76340 
 156 ,  59.81900 
 157 ,  73.30320 
 158 ,  69.72950 
 159 ,  61.44630 
 160 ,  99.15520 
 161 ,  90.04420 
 162 ,  82.05300 
 163 ,  79.27210 
 164 ,  74.93420 
 165 ,  71.25850 
 166 ,  70.73810 
 167 ,  79.54040 
 168 ,  81.58560 
 169 ,  81.88180 
 170 ,  77.63360 
 171 ,  75.96810 
 172 , 33403.62230 
 173 , 101.31550 
 174 ,  69.00540 
 175 ,  61.46510 
 176 ,  87.23100 
 177 ,  73.29300 
 178 ,  62.01310 
 179 ,  76.39640 
 180 ,  76.78450 
 181 ,  74.60840 
 182 ,  73.80920 
 183 ,  93.38070 
 184 ,  87.54750 
 185 ,  76.02060 
 186 ,  70.93710 
 187 ,  69.52720 
 188 ,  78.71660 
 189 ,  86.42020 
 190 ,  88.46330 
 191 ,  81.60700 
 192 ,  64.70040 
 193 ,  60.22060 
 194 ,  59.75130 
 195 ,  59.78890 
 196 ,  59.30730 
 197 ,  58.91060 
 198 ,  57.51710 
 199 ,  78.43240 
 200 ,  80.32290 

1 , 680.49500 
   2 , 185.66160 
   3 , 130.42200 
   4 , 144.49290 
   5 , 162.03080 
   6 , 177.16110 
   7 , 190.82470 
   8 , 206.72020 
   9 , 219.85020 
  10 , 234.13240 
  11 , 763.78090 
  12 , 133.40810 
  13 , 136.57520 
  14 , 149.44200 
  15 , 152.38750 
  16 , 165.67840 
