580624, 0
482828, 1
545617, 2
474761, 3
490029, 4
484803, 5
493654, 6
483192, 7
487900, 8
478338, 9
4775835, 10
514875, 11
476487, 12
485073, 13
533968, 14
486428, 15
476049, 16
479316, 17
473252, 18
478083, 19
5534064, 20
507941, 21
477858, 22
480970, 23
476262, 24
481425, 25
476161, 26
479684, 27
474521, 28
481252, 29
479772, 30
4596605, 31
614562, 32
502205, 33
486425, 34
476593, 35
481327, 36
478485, 37
488913, 38
482486, 39
487325, 40
554310, 41
5067199, 42
458530, 43
407063, 44
411004, 45
407006, 46
410081, 47
420790, 48
409446, 49
409413, 50
405043, 51
408054, 52
405306, 53
405189, 54
412257, 55
407471, 56
409773, 57
418406, 58
42252, 59
40927, 60
40289, 61
40529, 62
41051, 63
40327, 64
44106, 65
41081, 66
40244, 67
41268, 68
40398, 69
48348, 70
39996, 71
40968, 72
38776, 73
38810, 74
38619, 75
38626, 76
38761, 77
38284, 78
38236, 79
37800, 80
38052, 81
38356, 82
42688, 83
38127, 84
37808, 85
39156, 86
38378, 87
38281, 88
38825, 89
39178, 90
38386, 91
38562, 92
38514, 93
38374, 94
38859, 95
39162, 96
38548, 97
38453, 98
129954, 99
38686, 100
38115, 101
38912, 102
38386, 103
38983, 104
38374, 105
39999, 106
38382, 107
38415, 108
133547, 109
41509, 110
40316, 111
40316, 112
40724, 113
38690, 114
37966, 115
42407, 116
37736, 117
38191, 118
37635, 119
300933, 120
37947, 121
37650, 122
37796, 123
37831, 124
37774, 125
37928, 126
38119, 127
39373, 128
40082, 129
45060, 130
103615, 131
41306, 132
40660, 133
40123, 134
40762, 135
38386, 136
37927, 137
37837, 138
37857, 139
39267, 140
40443, 141
40672, 142
78851, 143
39234, 144
39831, 145
39433, 146
42804, 147
39388, 148
40604, 149
38592, 150
38957, 151
38577, 152
38934, 153
38483, 154
39020, 155
40469, 156
38777, 157
38513, 158
38255, 159
40533, 160
39951, 161
39309, 162
40683, 163
39590, 164
39421, 165
43090, 166
39328, 167
39524, 168
39163, 169
38847, 170
38933, 171
38562, 172
39136, 173
38836, 174
39241, 175
38603, 176
39662, 177
39031, 178
39249, 179
38870, 180
39437, 181
39301, 182
39463, 183
42169, 184
39925, 185
39043, 186
39294, 187
39069, 188
38558, 189
38588, 190
38825, 191
39430, 192
38873, 193
38690, 194
39501, 195
38907, 196
38990, 197
39133, 198
39095, 199
38562, 200
39121, 201
38746, 202
43126, 203
40687, 204
40537, 205
40533, 206
40338, 207
40071, 208
40330, 209
40266, 210
40368, 211
40143, 212
40341, 213
40413, 214
40345, 215
40243, 216
40397, 217
40364, 218
40367, 219
40274, 220
40544, 221
40454, 222
40503, 223
40371, 224
40514, 225
40529, 226
40616, 227
40488, 228
40612, 229
40555, 230
40593, 231
40469, 232
40897, 233
40713, 234
40668, 235
40627, 236
40491, 237
40657, 238
40488, 239
47801, 240
40773, 241
40859, 242
40968, 243
40739, 244
40615, 245
40646, 246
40585, 247
40570, 248
40653, 249
40626, 250
40830, 251
40908, 252
40961, 253
41517, 254
41644, 255
41404, 256
41479, 257
44261, 258
42421, 259
39970, 260
41802, 261
41160, 262
40867, 263
40736, 264
40698, 265
41370, 266
40679, 267
40878, 268
40810, 269
40664, 270
41047, 271
40649, 272
46378, 273
40732, 274
40462, 275
41850, 276
41528, 277
41261, 278
40991, 279
161553, 280
42819, 281
41089, 282
40814, 283
39715, 284
40266, 285
39827, 286
39286, 287
40815, 288
45488, 289
40143, 290
39839, 291
39756, 292
39872, 293
39324, 294
39392, 295
39433, 296
39662, 297
40188, 298
39632, 299
39212, 300
40116, 301
39925, 302
39388, 303
40826, 304
40630, 305
40443, 306
44220, 307
40484, 308
40540, 309
40570, 310
40480, 311
41667, 312
39136, 313
39125, 314
39054, 315
39118, 316
39189, 317
39200, 318
39174, 319
39058, 320
39118, 321
39126, 322
39535, 323
39099, 324
39189, 325
42714, 326
39249, 327
39238, 328
39396, 329
39264, 330
39238, 331
39163, 332
39309, 333
