what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1269288097207
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269288234947
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269288235113
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269288235291
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269288235697
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288241686
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288249050
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288251025
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288302605
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288324280
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288503871
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288521628
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269288521799
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1269288553481
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1269288568687
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1269288656087
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1269288673017
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269288758522
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269288766340
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1269288865682
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1269288867889
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1269288918426
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1269288922135
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269289144271
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269289144835
