what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269292700078
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269292706197
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269292714332
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269292806752
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269292841465
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1269292845947
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1269292851413
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269292916151
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269292916271
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1269292922055
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1269292923364
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1269292934229
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1269292935520
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269293053554
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.text.contentAssist.proposals",1269293062092
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269293064703
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269293067723
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269293070117
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269293095823
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269293106545
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269293571004
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269293678941
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269293679579
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294162658
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294175752
