what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1270086023816
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1270086023817
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1270086023842
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1270086023846
os,sysinfo,,,"win32",1270086023851
arch,sysinfo,,,"x86",1270086023851
ws,sysinfo,,,"win32",1270086023851
locale,sysinfo,,,"en_US",1270086023851
processors,sysinfo,,,"2",1270086023851
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1270086023851
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1270086023851
java.specification.name,sysinfo,,,"Java Platform API Specification",1270086023851
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270086023851
java.specification.version,sysinfo,,,"1.6",1270086023851
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1270086023851
java.version,sysinfo,,,"1.6.0_17",1270086023851
java.vm.info,sysinfo,,,"mixed mode, sharing",1270086023851
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1270086023851
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1270086023851
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1270086023851
java.vm.specification.version,sysinfo,,,"1.0",1270086023851
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1270086023851
java.vm.version,sysinfo,,,"14.3-b01",1270086023851
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086024222
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086026702
