what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1269378300125
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1269378303942
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269378309325
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269456962705
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269456964403
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269458615418
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269458616318
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543381765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543382833
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543388265
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1269543463988
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1269543471955
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543474816
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543507197
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543531942
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543532646
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543533707
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543533954
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543538140
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543590400
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543590581
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543592717
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543593670
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269543680746
executed,command,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1269543693355
