what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1269294813046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294839922
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294868474
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294918511
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294931206
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294935695
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269294952645
activated,view,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views.ContentOutline",1269294952825
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1269294956114
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1269295043162
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1269295045228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1269295145197
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1269295150267
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269295292184
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1269295299208
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.toggleOverwrite",1269295299553
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1269295322313
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1269295363499
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1269295366489
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269295380938
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269295381126
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269295407173
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269295407181
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269295407323
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1269295412205
