what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.tasks.ui",1266369009019
started,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.team.ui",1266369009030
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1266369009065
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1266369009081
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1266369009095
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1266369009107
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1266369009125
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1266369009138
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1266369009139
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1266369009140
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1266369009151
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1266369009172
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1266369009173
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1266369009223
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1266369009252
os,sysinfo,,,"win32",1266369009257
arch,sysinfo,,,"x86",1266369009257
ws,sysinfo,,,"win32",1266369009257
locale,sysinfo,,,"en_US",1266369009257
processors,sysinfo,,,"2",1266369009257
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1266369009257
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1266369009257
java.specification.name,sysinfo,,,"Java Platform API Specification",1266369009257
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1266369009257
java.specification.version,sysinfo,,,"1.6",1266369009257
