what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086033325
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086061790
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.import",1270086061804
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1270086063900
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1270086068766
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086077190
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086093482
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1270086101559
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1270086101785
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086111159
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086115588
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1270086115602
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1270086115603
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086126836
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086156784
started,bundle,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui",1270086172923
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086177831
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086514834
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086517081
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086548530
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086551842
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086568552
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086573540
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086578449
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1270086580396
